0:00:20.675831,0:00:40.324654,0:01:00.037080,0:01:20.076407,0:01:39.396095,0:01:59.821166,0:02:19.207356,0:02:39.662297,0:02:59.119312,0:03:19.016533,0:03:39.068658,0:03:58.288693,0:04:18.771100,0:04:38.119899,0:04:58.649209,0:05:17.984459,0:05:37.725510,0:05:57.746976,0:06:17.196339,0:06:37.653804,0:06:57.017520,0:07:17.636609,0:07:37.076798,0:07:57.051182,0:08:17.087821,0:08:36.933270,0:08:57.501477,0:09:17.176495,0:09:37.667319,0:09:57.045595,0:10:17.677437,0:10:37.040628,0:10:56.969877,0:11:16.974322,0:11:36.385325,0:11:56.937408,0:12:16.298959,0:12:36.802314,0:12:56.187843,0:13:16.293697,0:13:35.948020,0:13:55.277511,0:14:15.771371,0:14:35.099570,0:14:55.561424,0:15:14.923534,0:15:35.197864,0:15:54.917969,0:16:14.430199,0:16:34.741084
-1390.5862049752222,-1593.7745391845742,-1319.8041698529116,-1640.899031908974,-1555.28360978307,-1686.8155883843208,-1074.0668474518245,-1553.207242337072,-1382.7738740928214,-1619.6365289489927,-1563.8966424471091,-1084.1496063464951,-1327.953306157971,-1063.571010832135,-140.65603539249435,-1310.8347547880276,-1281.5626432718368,-914.9115119177571,-775.8497183801248,-772.1054293219773,-619.7554971786467,-391.55902386047984,-374.000202294952,-651.3141523341808,-636.9578116622791,-243.02169185902622,-251.1316334939717,-259.19870371680446,-127.23646674105467,-123.78135613133837,-131.33209868673592,-125.65194011264337,-237.58683800381937,-372.99401090607563,-364.05451536187155,-130.63200318368274,-130.28721715692774,-245.05918621166052,-355.7269027594171,-254.56944017919128,-126.4899766340034,-332.61652183983324,-4.68656438380259,-300.43526150238915,-232.40431412775663,-132.7588099261625,-130.99481278341554,-240.75740893142446,-240.2975282978516,-124.83640139147586
0:00:20.558252,0:00:40.107792,0:01:00.677436,0:01:20.331848,0:01:40.056430,0:02:00.271613,0:02:19.654706,0:02:40.155507,0:02:59.592920,0:03:20.092941,0:03:39.465728,0:03:59.367741,0:04:19.386668,0:04:38.806169,0:04:59.906817,0:05:21.415025,0:05:43.805967,0:06:05.480479,0:06:26.620946,0:06:48.834506,0:07:09.783886,0:07:31.800998,0:07:52.717051,0:08:14.632466,0:08:35.454350,0:08:57.359164,0:09:18.360122,0:09:40.081956,0:10:01.374713,0:10:22.539155,0:10:44.468331,0:11:05.359605,0:11:27.731264,0:11:48.552278,0:12:10.357948,0:12:31.257691,0:12:53.160956,0:13:14.319623,0:13:36.067389,0:13:57.585177,0:14:19.078578,0:14:41.389156,0:15:02.661352,0:15:25.027401,0:15:46.518193,0:16:08.752072,0:16:30.406023,0:16:52.513831,0:17:14.817932,0:17:35.703085
-1814.1778628428694,-1741.419395506256,-1542.643026789859,-1430.5239007814826,-1062.2056039422382,-1275.9004645270218,-1604.8238490090841,-1472.991260773487,-1485.9202373455807,-785.081535326451,-1100.4844437972322,-952.2075897041078,-867.4087505770248,-4.387229085303579,-135.3234010850771,-1180.8950855002342,-391.3372499128111,-255.29867484474022,-373.2928745434284,-3.1414250217563575,-488.4859418981844,-224.31882525994362,-3.1712777620376302,-124.28290185721052,-113.78867438717191,-249.50898469105454,-0.8060849537728675,-336.6738847368518,-124.82621055809234,-392.1417478587403,-126.2723533629344,-239.22040118752057,-1.8378814805904895,-123.71774794932678,-378.2506024619241,-113.62142899917534,-0.6023052550930819,-120.09673238152098,-118.42172498424387,-120.048818322826,-241.17634420647474,-251.534978713075,-246.17870488519733,-117.32293948276069,-1.8106635628009873,-129.37185466919303,-135.737240411992,-233.52591304586338,-232.1551218900142,-127.97301788104356
0:00:22.338180,0:00:43.629265,0:01:06.000716,0:01:27.631732,0:01:49.086128,0:02:11.150032,0:02:32.100216,0:02:54.406924,0:03:15.340339,0:03:37.702275,0:03:58.759624,0:04:21.412663,0:04:44.073945,0:05:05.335713,0:05:27.475032,0:05:48.529470,0:06:10.664833,0:06:31.603537,0:06:53.227570,0:07:14.104121,0:07:35.944031,0:07:57.085697,0:08:18.445292,0:08:40.098192,0:09:01.211834,0:09:23.070763,0:09:43.694650,0:10:05.723648,0:10:26.236255,0:10:48.048602,0:11:08.688833,0:11:30.620664,0:11:51.398798,0:12:13.207074,0:12:34.228564,0:12:55.789370,0:13:17.565422,0:13:39.825170,0:14:03.126394,0:14:23.950078,0:14:46.225943,0:15:07.283471,0:15:29.617276,0:15:51.742454,0:16:13.287521,0:16:35.686062,0:16:56.559115,0:17:18.813407,0:17:39.864711,0:18:01.939526
-1351.5346280584097,-1177.5497384427388,-1725.683612311136,-1661.7311796418762,-1620.4836476997355,-1421.977460407955,-1317.5261790689258,-1088.3140099683565,-930.4936399937747,-899.3004241593889,-565.4273642150234,-396.3409725147755,-136.6084256516807,-1537.3161704089173,-135.23936332922995,-953.6483874460085,-385.98186904085406,-128.055434679851,-358.86810708608385,-132.50926967051103,-125.7758888480703,-254.43791501279517,-124.02554604697056,-131.80130193122184,-254.87635351224333,-242.7762742929231,-373.28632320444956,-129.96843690941537,-245.83461745108661,-353.1431142515231,-340.2564494896241,-125.30700183273619,-204.0866261036138,-242.74381007977865,-357.82409802609743,-251.44087903038292,-245.42051951677115,-5.863692863488627,-347.343915842421,-123.03987641421455,-2.1121051156553783,-375.65777695943586,-122.63214237107671,-127.02935388911429,-245.245262442339,-123.6636296009571,-378.85714993502813,-295.5146981058849,-126.08871690675042,-234.84627036511907
0:00:22.022605,0:00:43.467269,0:01:05.787755,0:01:26.554596,0:01:48.710765,0:02:09.788338,0:02:31.918785,0:02:52.930642,0:03:14.966548,0:03:36.399772,0:03:57.862051,0:04:19.864684,0:04:40.719715,0:05:02.623694,0:05:23.731807,0:05:45.677576,0:06:06.630445,0:06:28.496246,0:06:49.298819,0:07:11.310224,0:07:32.844671,0:07:54.180626,0:08:16.133122,0:08:36.914618,0:08:58.713040,0:09:19.775638,0:09:42.144464,0:10:03.062938,0:10:25.482944,0:10:46.874047,0:11:08.582278,0:11:30.964702,0:11:51.852684,0:12:13.857221,0:12:34.665906,0:12:56.585592,0:13:17.593991,0:13:39.502619,0:14:00.329096,0:14:22.143622,0:14:43.303872,0:15:04.620535,0:15:26.690302,0:15:48.274147,0:16:10.275749,0:16:31.384609,0:16:53.031313,0:17:13.971770,0:17:35.880038,0:17:56.883665
-1774.003351907035,-1832.1132882384636,-1644.6969395418864,-1899.9200217990003,-1189.5793552751752,-1360.728256176509,-1206.6178750090844,-1503.668258514981,-1317.5220487183485,-1209.138609330735,-1125.7381381249788,-803.9212120602666,-685.6113606037728,-367.3060603414149,-514.992982672429,-638.2122781701709,-559.5362253069433,-490.15728418244254,-844.0044432319804,-683.2984424591098,-506.221505765912,-425.90600683403795,-246.778056446994,-128.50078253343753,-128.337957150161,-262.457176318126,-384.5511825674819,-128.5286428173996,-230.84811913976745,-136.39888322673013,-136.48214417275645,-119.04190728430608,-1.244343501508764,-2.3407989118303103,-127.87133402366668,-126.2963124798272,-319.57103739992664,-128.06131635578467,-345.2764091069866,-348.8891595591741,-116.64427089035506,-2.425801085876653,-237.76123265678495,-241.55068611594032,-245.91513585249515,-233.3788012047924,-1.7596978711546782,-122.02948370647444,-329.9202273243915,-1.6925896097412196
0:00:21.881902,0:00:43.938633,0:01:05.223180,0:01:27.157098,0:01:48.118125,0:02:09.976128,0:02:30.738377,0:02:52.671264,0:03:13.369542,0:03:35.308047,0:03:56.359212,0:04:18.167307,0:04:39.644095,0:05:00.930884,0:05:22.647420,0:05:43.565527,0:06:05.453844,0:06:26.449588,0:06:48.563711,0:07:09.495421,0:07:31.603694,0:07:52.793672,0:08:14.737091,0:08:36.639878,0:08:57.715105,0:09:19.904782,0:09:40.554760,0:10:02.561519,0:10:23.431355,0:10:45.307860,0:11:06.152622,0:11:27.963680,0:11:48.937581,0:12:10.686017,0:12:31.795924,0:12:53.211474,0:13:14.550897,0:13:35.915537,0:13:57.429528,0:14:18.286407,0:14:39.935492,0:15:00.738834,0:15:22.766639,0:15:43.878037,0:16:05.627020,0:16:26.740059,0:16:48.932011,0:17:10.829686,0:17:32.401991,0:17:54.344553
-1356.2884763446523,-1368.0322010490283,-1496.774322660033,-1553.2612024817652,-1496.674950147497,-1473.3688989501968,-1409.879709640595,-1536.3603094682048,-1519.9927892659466,-902.9677582967423,-938.4360148706546,-1301.6947935242965,-661.3650254987126,-772.9144972149413,-258.2129549001731,-634.0250365541086,-782.4681093451628,-648.6754633354486,-124.05031564552272,-123.60449820672731,-124.20946061382139,-247.3661440540343,-127.97909881152503,-244.42569886755078,-133.71503467740197,-1.9733911387019205,-126.14828038226426,-118.80495390846278,-128.64802957385905,-127.82863363155296,-3.7667367571618398,-1.780429431196081,-128.25592543694702,-119.87004548096385,-243.85269195138156,-249.26378342974158,-115.52909148513935,-1.719184529760915,-116.95786773773052,-124.71644690402277,-118.8991963598067,-470.2359384962816,-124.3291973578293,-119.69189699010242,-238.1317693346963,-749.2672254284806,-126.4636025799636,-255.2930319939671,-383.723756844029,-257.0511446966366
0:00:20.835684,0:00:42.552266,0:01:03.580908,0:01:25.447276,0:01:46.356254,0:02:08.318023,0:02:29.583290,0:02:51.072513,0:03:12.790820,0:03:33.968952,0:03:56.369296,0:04:17.461007,0:04:39.578657,0:05:00.637247,0:05:23.022847,0:05:44.482110,0:06:06.082745,0:06:27.730033,0:06:49.018955,0:07:11.081005,0:07:32.250598,0:07:54.549824,0:08:15.519684,0:08:37.441487,0:08:58.559506,0:09:20.471813,0:09:42.432105,0:10:04.078559,0:10:26.501356,0:10:47.542686,0:11:09.785092,0:11:30.521193,0:11:52.693359,0:12:13.720200,0:12:35.633125,0:12:57.105398,0:13:18.638083,0:13:40.808846,0:14:01.536344,0:14:23.679995,0:14:44.779430,0:15:06.826264,0:15:27.938708,0:15:50.313948,0:16:12.366211,0:16:34.130116,0:16:56.358852,0:17:17.197859,0:17:39.404034,0:18:00.278590
-1503.611915744703,-1190.8298397152585,-1667.6275797177925,-1816.8972319174422,-1227.6225255127645,-1349.523055529182,-1009.152362188922,-1498.0301699689826,-625.706040074243,-1367.3751961689873,-1126.0898552815947,-1019.510269613098,-900.8503240790192,-956.8644552526033,-687.9509447817983,-399.760642134095,-503.79041610218246,-6.611904525646857,-784.7198894906116,-778.5015509750997,-631.077929396797,-128.69751253882418,-246.2875411754572,-125.0284967212166,-128.67164444021665,-268.558155886341,-121.98439622499222,-253.6829277701098,-124.33523872561936,-323.9328320463185,-246.21632073053453,-116.89599309877103,-121.17192384957357,-240.5230809021816,-379.6906083324913,-125.53614014065718,-120.9228874813605,-483.04410515992345,-238.43253692127692,-441.9671661041425,-260.3771331539002,-120.83268673876682,-127.34636219873438,-127.17922804397448,-122.3041814439583,-136.78680897837157,-134.11329418953545,-132.00280898768904,-255.70571248040835,-593.12597170569
0:00:22.168220,0:00:44.374136,0:01:06.342725,0:01:28.762910,0:01:49.719664,0:02:12.313726,0:02:33.416000,0:02:55.963795,0:03:18.006273,0:03:39.491238,0:04:01.741241,0:04:23.199549,0:04:45.403975,0:05:06.537652,0:05:28.736330,0:05:50.607575,0:06:12.278177,0:06:34.577966,0:06:55.493321,0:07:17.890946,0:07:38.889965,0:08:01.070631,0:08:22.095278,0:08:44.224544,0:09:05.739935,0:09:27.380322,0:09:49.379616,0:10:10.539936,0:10:32.636570,0:10:53.815278,0:11:16.064061,0:11:37.390390,0:11:58.968682,0:12:21.189485,0:12:42.440439,0:13:04.739641,0:13:25.824206,0:13:47.949782,0:14:08.711169,0:14:30.493441,0:14:51.728577,0:15:13.251107,0:15:34.875123,0:15:56.661386,0:16:19.153582,0:16:40.328573,0:17:02.888918,0:17:23.961510,0:17:46.352072,0:18:07.810774
-1235.2028950623537,-1026.8598642949798,-1728.089496650746,-1506.958834281409,-1522.5358338572903,-1304.9074440765387,-1083.7280480299728,-1346.83951086423,-1310.8303664219193,-1488.964893173243,-1509.6055077135125,-1089.9816976991165,-1348.4779067447178,-1391.0699485714547,-1421.5860054057086,-1237.8001867502908,-1108.0745043843353,-1175.677316847475,-1045.6952018842073,-638.6423830517007,-374.4004738402249,-121.61503206146207,-389.1535392335523,-267.31505699632044,-261.5271766372189,-390.92332082682714,-248.21772950457535,-621.4985978269731,-642.1504795516435,-249.85768585098666,-346.7880663822604,-128.76190680425793,-8.047309507526892,-119.00851507421486,-116.84930806024231,-248.1746710065344,-130.73485654705078,-121.63338155610364,-115.60399002642941,-0.5834462690823102,-135.51680581492593,-132.8921269835992,-368.23063828447283,-245.03288998519264,-4.3518973261271645,-130.4516202466908,-127.60916512016696,-3.0937416600318954,-454.4572912752801,-236.36475177994072
0:00:21.381406,0:00:43.588709,0:01:04.342417,0:01:26.507931,0:01:47.279682,0:02:09.550179,0:02:30.500486,0:02:52.630848,0:03:14.659221,0:03:36.096541,0:03:57.938545,0:04:18.542470,0:04:40.820736,0:05:01.508106,0:05:23.505953,0:05:44.595189,0:06:06.613545,0:06:27.621934,0:06:49.320453,0:07:10.644424,0:07:32.037468,0:07:53.659402,0:08:14.979123,0:08:37.204637,0:08:58.137552,0:09:20.198946,0:09:41.187441,0:10:03.131905,0:10:24.664201,0:10:46.492676,0:11:08.749804,0:11:29.857435,0:11:52.207670,0:12:13.190768,0:12:35.721853,0:12:56.790384,0:13:18.991864,0:13:40.541924,0:14:02.272581,0:14:24.423344,0:14:45.541194,0:15:07.453975,0:15:28.304397,0:15:50.404965,0:16:11.278860,0:16:33.176987,0:16:54.155958,0:17:15.913014,0:17:37.537798,0:17:58.565459
-1017.7797169795206,-1079.5235343434279,-1566.836766592093,-1628.2286723284421,-1515.3040730126875,-1430.9938440683866,-1471.6111668649453,-1428.4911433675577,-1282.8088066403461,-1016.398473357995,-1497.6659669807345,-962.0527529296259,-521.6394833227365,-517.1599772847622,-2.2456216942424096,-1.4332777397606913,-125.7576194549187,-128.17774198757957,-279.74816132176744,-275.34815704553955,-245.12441701516806,-128.35383290003827,-651.5666557590285,-119.79717234292633,-0.7985700210791269,-255.606096503273,-337.81316416647286,-0.570651758122475,-114.77371924000659,-126.84251752032753,-128.3695482248879,-3.7019535892388444,-120.71873544580193,-123.777030154847,-245.07902561620668,-243.2191708392577,-344.35951356849245,-128.0157951203931,-232.55823100589086,-121.27803159112891,-247.4526518261094,-129.3566426497012,-122.53621822439479,-494.25871260699415,-245.2136528036085,-121.37337839673164,-342.52380022677016,-114.96110541135741,-289.5556498849361,-372.9773470429482
