0:00:21.426090,0:00:41.866752,0:01:03.180558,0:01:23.536724,0:01:44.064596,0:02:03.287463,0:02:23.774580,0:02:43.388066,0:03:02.322679,0:03:21.971789,0:03:40.211391,0:03:59.468127,0:04:18.653202,0:04:36.816758,0:04:56.550584,0:05:15.040196,0:05:33.197202,0:05:52.579994,0:06:11.398838,0:06:30.248665,0:06:49.708374,0:07:08.418953,0:07:27.932309,0:07:46.528472,0:08:05.300392,0:08:24.891199,0:08:43.364499,0:09:02.319160,0:09:21.437345,0:09:40.128458,0:09:59.060929,0:10:17.991086,0:10:36.697144,0:10:56.624131,0:11:15.080576,0:11:33.952791,0:11:53.487141,0:12:12.388839,0:12:32.043507,0:12:50.984980,0:13:10.071723,0:13:29.965027,0:13:48.656597,0:14:08.336019,0:14:27.201521,0:14:45.593282,0:15:05.096101,0:15:23.786566,0:15:41.898363,0:16:01.562489
-1225.512288845535,-1245.1910899456177,-1561.0988192277646,-1687.040104372573,-1636.832089526838,-1554.1080904470873,-1291.7193475787924,-1207.8958946263601,-1156.514674287381,-1069.292862455815,-922.7025267464821,-824.7440258034634,-265.0317745860107,-139.769169218565,-132.49263067204723,-255.7850237799157,-131.84276503251328,-373.81657953826596,-126.3008233794862,-129.25960244389594,-417.0030599751738,-366.36113210599706,-1.929946405460705,-242.85419499193722,-3.7193455913805384,-121.3925896806132,-362.2031739670019,-122.4375726246206,-122.78891874854484,-240.62569030340592,-3.1687495386024724,-2.920664413450906,-349.89251993702544,-129.52119610281832,-119.92827563516994,-239.497778856675,-118.51131443789865,-123.96643888610686,-246.374471773852,-117.16141871634844,-119.49237338882534,-122.15764196598604,-757.703675148467,-120.03301632288148,-7.6796669063349965,-124.48304372852212,-128.33674013576055,-130.19270539993016,-263.2982104312375,-253.9074908439344
0:00:19.402172,0:00:38.532241,0:00:57.313490,0:01:17.310756,0:01:36.368691,0:01:55.868033,0:02:15.035619,0:02:33.586503,0:02:53.304512,0:03:12.222950,0:03:31.131829,0:03:50.724053,0:04:09.459697,0:04:29.440816,0:04:48.635456,0:05:08.029126,0:05:28.358947,0:05:47.776896,0:06:07.894451,0:06:26.808608,0:06:46.300390,0:07:05.469229,0:07:24.142033,0:07:43.922879,0:08:02.709991,0:08:21.456203,0:08:41.028979,0:08:59.800202,0:09:19.484106,0:09:38.301339,0:09:56.840909,0:10:16.338389,0:10:34.947458,0:10:54.029152,0:11:13.332011,0:11:32.126146,0:11:51.945468,0:12:10.958879,0:12:30.002964,0:12:49.611490,0:13:08.390885,0:13:28.076186,0:13:47.113425,0:14:05.921128,0:14:25.673722,0:14:44.686512,0:15:05.070504,0:15:23.718662,0:15:42.351981,0:16:02.118028
-1507.2193094984823,-1333.0808888056022,-1178.3023255341034,-1666.9778943207332,-1419.2957361501344,-1577.789343906748,-1482.0552584537193,-1517.599717371863,-1093.682053542636,-798.9511311247493,-654.491291835455,-674.1813998230957,-390.73075348061633,-777.227675021332,-517.083581590709,-395.71737121579656,-373.5757554917848,-123.39428709650132,-133.87371663382075,-354.49905465860763,-1.8541758487588118,-365.05360405945055,-129.50050701180197,-118.47557373337803,-121.73901440149349,-126.11081112932217,-118.7543700537295,-244.79205496206808,-241.68874723200625,-114.41157590276461,-347.19474801630327,-243.56827265079093,-228.26787960332538,-125.35854326900532,-506.44350602397304,-118.92365368017485,-909.4695441813594,-118.29091894777294,-117.59821575859675,-119.09333200572028,-117.05071344886903,-337.80789831552477,-1.9532231002085672,-126.20498347080378,-120.12685565902221,-134.53207889700073,-249.06646183117022,-357.4258331247194,-251.77735575571583,-129.9311649325294
0:00:19.044388,0:00:39.274912,0:00:58.408320,0:01:17.412889,0:01:37.504672,0:01:56.237226,0:02:16.044921,0:02:35.266055,0:02:54.072373,0:03:13.879925,0:03:32.620990,0:03:52.157456,0:04:11.241180,0:04:29.972026,0:04:49.491318,0:05:07.776297,0:05:26.336427,0:05:45.924832,0:06:04.441402,0:06:23.691482,0:06:42.806737,0:07:01.375548,0:07:21.111246,0:07:39.881822,0:07:58.846612,0:08:18.280150,0:08:36.740225,0:08:56.039203,0:09:14.667299,0:09:33.228053,0:09:52.913666,0:10:11.234816,0:10:30.288366,0:10:49.945723,0:11:08.448401,0:11:27.897861,0:11:46.889851,0:12:05.407044,0:12:25.091720,0:12:43.603453,0:13:02.485579,0:13:22.327825,0:13:41.167854,0:14:00.987967,0:14:19.876812,0:14:38.545837,0:14:58.656925,0:15:17.432280,0:15:37.353422,0:15:56.485112
-1385.1635207504648,-1527.343476410333,-1506.7509458555157,-1524.0115108464986,-1512.7503731806637,-1526.8396857362009,-1355.8336076671314,-1288.0103909767513,-1498.0176792871948,-1108.0033279373831,-1023.1906641157997,-1068.3727808820772,-883.7410866668695,-633.3003852094874,-640.8522579818793,-793.3521578618088,-511.76873529211235,-502.45907843344037,-665.8021024241968,-742.3379092890107,-379.95584057120493,-114.86599609674793,-132.41992832211886,-236.23745812747643,-433.4521995017978,-116.08656807910664,-383.1002856176291,-1.894979223863889,-129.73675791809993,-127.24248127598707,-268.35923626885744,-124.90084250975843,-236.4802899760457,-122.74036203289856,-245.52050188374287,-113.99620395169606,-1.2118584185376495,-127.6893770551958,-242.97682790022728,-232.59189365897825,-311.9012136858819,-0.5578902237895833,-372.51120718119023,-1.9339348012692004,-117.93323561418556,-117.02437574297812,-0.8754888696972137,-121.69287797130279,-117.88139204266459,-126.1953843260508
0:00:19.170887,0:00:39.431076,0:00:58.737256,0:01:19.222094,0:01:38.454181,0:01:58.055661,0:02:17.027212,0:02:35.766804,0:02:55.471056,0:03:13.874831,0:03:32.645046,0:03:52.423091,0:04:11.036024,0:04:30.431475,0:04:49.333374,0:05:08.178590,0:05:27.843830,0:05:46.511672,0:06:05.728767,0:06:24.861252,0:06:43.557696,0:07:03.375843,0:07:21.890234,0:07:40.260476,0:07:59.820763,0:08:18.429535,0:08:37.128089,0:08:56.402412,0:09:14.811439,0:09:34.252370,0:09:53.071409,0:10:11.561313,0:10:31.347897,0:10:49.895369,0:11:08.073568,0:11:27.784440,0:11:46.159582,0:12:05.338432,0:12:24.570631,0:12:43.255881,0:13:03.071995,0:13:21.841192,0:13:40.422421,0:14:00.000271,0:14:18.646693,0:14:38.249237,0:14:57.072828,0:15:15.639677,0:15:35.255387,0:15:53.762196
-1003.7108458547026,-1650.8907907757875,-1716.4893761394733,-1668.2492223239722,-1581.1921215065265,-1439.1169060936907,-1495.1661345218615,-1236.345744851674,-1343.37479181131,-962.1693521381313,-971.782527573648,-1264.360009963685,-1521.3668673881216,-653.8208196914301,-645.670001520072,-630.5139227368599,-882.5307946256042,-633.7111177552032,-802.1594490043284,-630.0903805764628,-632.6931359281103,-506.66378892536744,-162.88477701877943,-254.36381023573958,-139.59039467667975,-273.5923494306792,-132.52629702681176,-136.1425536381423,-249.52400985316694,-132.7780199633658,-129.33831534665268,-255.04506863566917,-139.7599618940802,-246.91437666888484,-137.30539491957717,-241.73556430182728,-245.30377564774616,-130.8883386856924,-132.52001468525742,-349.9732456867447,-482.43944925044343,-261.22311029707674,-367.219551640894,-133.08640699373956,-261.6838231443519,-259.99196189651144,-134.44598383058317,-130.5733803439054,-374.8815908806782,-484.8445212815094
0:00:18.777916,0:00:38.358450,0:00:56.760771,0:01:15.743657,0:01:34.634984,0:01:53.025962,0:02:12.702493,0:02:30.974903,0:02:49.605230,0:03:09.160475,0:03:27.773392,0:03:46.750041,0:04:05.980508,0:04:24.449984,0:04:43.897615,0:05:02.345669,0:05:20.996861,0:05:40.411485,0:05:59.278944,0:06:17.910392,0:06:37.103007,0:06:55.516176,0:07:14.594536,0:07:33.725657,0:07:51.910548,0:08:11.739615,0:08:30.380976,0:08:49.160120,0:09:08.721458,0:09:27.198707,0:09:46.421385,0:10:05.291254,0:10:23.834583,0:10:43.345334,0:11:02.005748,0:11:20.758593,0:11:40.198179,0:11:58.730738,0:12:17.689979,0:12:36.805743,0:12:55.471189,0:13:14.957200,0:13:33.592756,0:13:53.017526,0:14:12.645942,0:14:31.254770,0:14:50.893843,0:15:09.484450,0:15:27.895951,0:15:47.563488
-1303.5727222359462,-1612.8529181635236,-1520.0558094360063,-1464.2107583929476,-1597.4384311631102,-1470.6073512632406,-1599.2112682339825,-1442.6678315483657,-1547.268852061281,-1398.6382146870596,-1025.0164075773662,-1528.0950477878657,-905.5244173077882,-1436.6411595860648,-939.8336902577739,-818.5053340678483,-134.44494694773354,-985.810467514248,-242.0656971805499,-6.0780707865709305,-135.74662859107897,-381.41486308704833,-122.6136944287017,-126.19087725306389,-1.260297159376099,-258.1958943693977,-128.19113793477078,-123.98487982221711,-116.97440325010929,-124.36646224628232,-123.88656912269762,-116.67309263258709,-1.8739969490090014,-123.20222340690684,-119.7072544594625,-250.96497486706622,-2.4513031988276586,-239.22762577000174,-126.94299008790809,-127.01141462005118,-118.65363462233597,-363.8159090421714,-243.65498246528034,-0.6963286638218732,-120.19286936457131,-124.89509605870353,-120.12667669590893,-123.83695649282917,-116.64092947391498,-119.76258200203928
0:00:18.625462,0:00:37.421894,0:00:56.510567,0:01:14.825563,0:01:33.559885,0:01:52.865545,0:02:11.731353,0:02:31.706135,0:02:50.573488,0:03:09.580987,0:03:28.752582,0:03:47.300656,0:04:06.232883,0:04:25.053711,0:04:43.799384,0:05:03.638946,0:05:22.332980,0:05:41.283439,0:06:00.378941,0:06:18.966206,0:06:38.155333,0:06:56.885145,0:07:15.475702,0:07:34.937793,0:07:53.808431,0:08:12.248573,0:08:31.580195,0:08:50.915531,0:09:10.538744,0:09:29.627147,0:09:47.934292,0:10:07.463101,0:10:25.624350,0:10:44.208560,0:11:03.610716,0:11:22.508200,0:11:43.155210,0:12:01.986850,0:12:21.807674,0:12:41.643748,0:13:00.693241,0:13:21.057239,0:13:40.308153,0:13:59.582460,0:14:18.891078,0:14:37.505739,0:14:57.376632,0:15:16.085369,0:15:34.880584,0:15:54.342380
-1069.0484114346018,-1495.1701385962044,-1090.728067589996,-1064.438448842315,-1795.2859213339468,-1490.238889968899,-1451.7726196027936,-1393.0658893669015,-1387.7972240644647,-1343.8906387584768,-1498.7017801034137,-1139.8460285906717,-338.77192064045585,-1209.1552289284352,-510.0334915771711,-962.0927399970683,-723.5084992112695,-787.1033270382426,-385.11565590121035,-10.256194211886022,-384.1904675066503,-378.0637975408203,-257.81313111624445,-131.65754233325174,-1492.7234151253265,-240.8875818072672,-120.02897781932872,-1090.7207074995222,-130.15497245455185,-117.6402833102705,-128.53704338604535,-350.27659987195943,-123.49441537327253,-132.10998773227206,-129.4941975957073,-575.9387144257618,-938.5296043811114,-767.1089487571414,-248.46786807788635,-122.37527418041094,-7.63012363959687,-259.04424965663657,-126.42582235387769,-120.2542575398656,-2.191954405793534,-128.778525305537,-121.0860651557518,-122.00044197619523,-367.96679587923586,-122.66360298324784
0:00:19.087272,0:00:39.170507,0:00:58.174033,0:01:17.155092,0:01:36.800961,0:01:55.588205,0:02:15.461906,0:02:34.223091,0:02:52.893231,0:03:12.850181,0:03:31.392938,0:03:50.643185,0:04:09.930266,0:04:29.264033,0:04:49.404078,0:05:08.216156,0:05:27.770008,0:05:46.855358,0:06:05.552560,0:06:25.159999,0:06:43.388959,0:07:02.230287,0:07:21.873643,0:07:40.407871,0:07:59.747132,0:08:18.378662,0:08:36.543930,0:08:55.904547,0:09:14.121992,0:09:32.220902,0:09:51.690252,0:10:10.013567,0:10:28.305706,0:10:47.539840,0:11:05.665066,0:11:24.018983,0:11:43.534116,0:12:01.974457,0:12:20.597473,0:12:40.017574,0:12:58.325245,0:13:17.326860,0:13:36.365289,0:13:54.942177,0:14:14.342710,0:14:32.868000,0:14:51.358098,0:15:10.588218,0:15:28.729531,0:15:47.093654
-1326.3913068758452,-1591.7571308727263,-1715.8643146873023,-1690.079630866884,-1676.008488769011,-1547.4304556928273,-1464.616804136513,-1491.7383757693854,-1382.990384960413,-1132.9848242631174,-1051.3320241493677,-648.8038730211504,-894.8573426633834,-635.7239353803234,-739.6463640771623,-632.2451208660901,-389.71721412620764,-394.97989020616416,-125.30621663024183,-253.69813116068985,-4.610524264939938,-470.16140324848743,-125.72159159665374,-123.96874553832033,-244.4396462733173,-369.6819185502485,-125.01120460263937,-125.31734858256956,-3.3269362718304656,-372.0187575052775,-239.62409040165707,-2.3187564054824095,-5.6808837790359945,-119.30482972961121,-3.3607890831091436,-128.8878558780042,-128.60797481190673,-129.52858560025555,-125.91467526784413,-129.32519006681218,-4.1099986294665705,-123.11135335208851,-243.5624015002131,-127.17137323777791,-259.015093297682,-118.45072772035164,-127.6697799496848,-118.86112180057276,-3.4515571045580424,-256.0218581789667
0:00:19.428914,0:00:37.704300,0:00:56.552456,0:01:15.335560,0:01:33.737114,0:01:53.558519,0:02:12.238380,0:02:30.857846,0:02:50.633656,0:03:09.230741,0:03:28.893707,0:03:48.008603,0:04:06.538546,0:04:26.508091,0:04:45.356133,0:05:04.789705,0:05:24.240585,0:05:43.077999,0:06:03.441099,0:06:22.351644,0:06:42.105660,0:07:01.343360,0:07:20.225463,0:07:40.664682,0:07:59.741707,0:08:19.626689,0:08:38.692363,0:08:57.381058,0:09:17.216140,0:09:35.701777,0:09:54.816010,0:10:13.939673,0:10:32.737769,0:10:52.473991,0:11:11.371296,0:11:30.502913,0:11:50.639156,0:12:09.955060,0:12:30.109728,0:12:49.122799,0:13:08.766204,0:13:28.017670,0:13:46.808861,0:14:06.156450,0:14:24.482991,0:14:42.941442,0:15:02.561075,0:15:20.851264,0:15:39.643818,0:15:58.864564
-937.5305690083401,-1533.4952282125914,-1473.1414866380137,-1651.9179317347084,-1574.9232059606088,-1562.249629245465,-1535.0332257540585,-1504.5186922010532,-1367.4032629326853,-1369.4184207316634,-1210.3902886481328,-1148.3009334190062,-1036.1168772517203,-997.2829967141232,-642.7402005178475,-155.27534858640917,-557.2136334125333,-537.0138399699434,-124.96491032350355,-137.28958944569038,-368.65327970963625,-124.00030048788012,-273.9670794647393,-1375.7432029789625,-1385.4451416392847,-1430.244265094211,-126.43941367687707,-123.65629021938962,-239.45687383237293,-242.04870194261986,-1576.681266069175,-116.55231418789624,-1586.1857921154196,-382.1695825820814,-0.8540004708584787,-478.9215791622401,-125.39795381781873,-130.6156874843492,-3.8095081785028393,-121.65983232593412,-127.18351633760692,-449.9717694611912,-132.30581779689263,-264.362387506962,-118.9208954065609,-237.57509632597407,-243.239141603206,-130.77900136507813,-129.335823987997,-129.39124863303678
0:00:18.581814,0:00:38.006715,0:00:56.196025,0:01:14.660669,0:01:34.153971,0:01:52.570446,0:02:10.917669,0:02:30.398442,0:02:48.506386,0:03:07.266195,0:03:26.395784,0:03:44.513879,0:04:03.724665,0:04:22.218607,0:04:40.460927,0:04:59.773901,0:05:18.398222,0:05:36.651354,0:05:56.171097,0:06:14.404049,0:06:32.976525,0:06:52.303183,0:07:10.531691,0:07:29.175006,0:07:48.204501,0:08:06.966360,0:08:25.871529,0:08:44.694135,0:09:03.002400,0:09:22.011103,0:09:40.672768,0:09:59.332118,0:10:18.562113,0:10:36.743270,0:10:54.791193,0:11:14.233274,0:11:32.288057,0:11:50.615897,0:12:10.047258,0:12:28.156515,0:12:46.665975,0:13:06.021445,0:13:24.472723,0:13:43.643967,0:14:02.444620,0:14:20.734801,0:14:40.150127,0:14:58.556394,0:15:17.041269,0:15:36.228481
-1362.78023520997,-1348.8631546230777,-1612.7636745742293,-1639.6762841762504,-1510.8744781119117,-1369.7597877823935,-1590.2687702198161,-1456.4521029761809,-1404.328077875263,-1105.9006867462979,-963.4961651460878,-2.0859442605432412,-1491.2871927206684,-1284.0564875422403,-1098.7825138603548,-2.1891641876350265,-516.2709335772522,-256.3442285416827,-250.01574031061824,-256.09648782465706,-274.140596625933,-260.2623828560804,-116.2706542236987,-254.26485546801962,-748.618175614319,-129.23897976413554,-129.74340630804784,-3.1570138773754186,-378.878149967058,-380.43030019210363,-398.8184816475171,-245.48130168793935,-128.83693881850198,-305.0952863695563,-119.51477800426157,-119.52140679581424,-1.186605292102093,-1.4428106129697016,-118.89718643681041,-237.83591489570242,-119.71483462035847,-127.52800905790758,-241.95692269748233,-251.32345502336304,-127.89823344378216,-130.36543011632278,-245.39442792051207,-127.65672188472786,-125.11020610181609,-131.91869455365926
